Basin,CycloneID,Longitude,Latitude,DateTime,WindSpeed,PressureDrop,Pressure
WPAC,200702W,132.6,14.5,2007051821,70.0,75.6,972.0
WPAC,200702W,132.2,16.5,2007051909,90.0,90.6,955.0
WPAC,200702W,134.9,19.5,2007052009,123.0,118.8,932.0
WPAC,200702W,137.1,21.1,2007052021,125.0,120.0,930.0
WPAC,200703W,111.9,16.8,2007070306,15.0,0.0,1004.0
WPAC,200703W,111.7,17.1,2007070309,15.0,0.0,1003.0
WPAC,200703W,110.2,18.3,2007070403,28.0,0.0,1001.0
WPAC,200703W,110.0,18.5,2007070406,30.0,0.0,998.0
WPAC,200703W,109.8,18.7,2007070409,30.0,0.0,999.0
WPAC,200703W,108.5,20.6,2007070503,35.0,0.0,996.0
WPAC,200703W,108.2,21.0,2007070506,35.0,0.0,996.0
WPAC,200703W,107.8,21.3,2007070509,33.0,0.0,997.0
WPAC,200704W,134.2,16.2,2007071100,80.0,146.2,963.0
WPAC,200704W,127.7,27.9,2007071309,105.0,148.8,945.0
WPAC,200704W,129.4,30.5,2007071400,90.0,152.5,956.0
WPAC,200704W,136.1,33.5,2007071421,58.0,101.2,980.0
WPAC,200704W,145.8,35.5,2007071521,33.0,47.5,998.0
WPAC,200705W,147.6,18.3,2007072821,33.0,0.0,998.0
WPAC,200705W,139.8,22.4,2007073103,88.0,121.2,958.0
WPAC,200706W,113.0,12.6,2007080203,20.0,0.0,1002.0
WPAC,200706W,112.9,12.5,2007080206,20.0,0.0,1001.0
WPAC,200706W,112.8,12.6,2007080209,20.0,0.0,1004.0
WPAC,200706W,112.8,13.4,2007080303,30.0,0.0,1000.0
WPAC,200706W,112.8,13.6,2007080306,30.0,0.0,1000.0
WPAC,200706W,112.8,13.7,2007080309,30.0,0.0,1000.0
WPAC,200706W,111.2,13.9,2007080403,30.0,0.0,1000.0
WPAC,200706W,110.8,14.0,2007080406,30.0,0.0,1000.0
WPAC,200706W,110.4,14.1,2007080409,30.0,0.0,1000.0
WPAC,200706W,109.7,14.3,2007080503,30.0,0.0,1000.0
WPAC,200706W,109.7,14.5,2007080506,30.0,0.0,1000.0
WPAC,200706W,109.8,14.8,2007080509,28.0,0.0,1002.0
WPAC,200706W,109.1,17.2,2007080603,25.0,0.0,1004.0
WPAC,200706W,108.8,17.5,2007080609,25.0,0.0,1004.0
WPAC,200706W,106.7,18.1,2007080703,20.0,0.0,1007.0
WPAC,200706W,106.1,18.2,2007080706,20.0,0.0,1007.0
WPAC,200706W,105.8,18.1,2007080709,20.0,0.0,1007.0
WPAC,200707W,118.0,22.2,2007080803,55.0,76.2,982.0
WPAC,200707W,117.4,22.2,2007080806,55.0,72.5,982.0
WPAC,200707W,116.8,22.2,2007080809,50.0,68.8,986.0
WPAC,200707W,113.8,22.0,2007080900,35.0,65.0,996.0
WPAC,200707W,113.4,21.8,2007080903,33.0,32.5,998.0
WPAC,200707W,113.0,21.6,2007080906,30.0,0.0,1000.0
WPAC,200707W,112.8,21.5,2007080909,28.0,0.0,1002.0
WPAC,200708W,121.7,23.2,2007080900,30.0,0.0,1000.0
WPAC,200709W,135.8,18.3,2007081106,15.0,0.0,1010.0
WPAC,200709W,135.5,17.7,2007081121,23.0,0.0,1004.0
WPAC,200709W,124.2,20.2,2007081700,135.0,142.5,922.0
WPAC,200709W,123.2,21.4,2007081709,118.0,146.2,935.0
WPAC,200709W,120.6,23.7,2007081803,93.0,178.1,954.0
WPAC,200709W,119.9,24.0,2007081806,85.0,177.5,959.0
WPAC,200709W,119.7,24.2,2007081809,80.0,136.2,963.0
WPAC,200709W,118.4,25.4,2007081903,50.0,105.0,986.0
WPAC,200709W,118.3,25.6,2007081906,45.0,105.0,989.0
WPAC,200709W,118.2,25.8,2007081909,40.0,105.0,993.0
WPAC,200710W,150.1,27.6,2007090121,75.0,141.2,967.0
WPAC,200710W,147.4,26.9,2007090221,80.0,140.0,963.0
WPAC,200710W,140.2,29.0,2007090421,75.0,139.4,967.0
WPAC,200710W,139.2,30.1,2007090509,78.0,135.0,965.0
WPAC,200710W,138.4,31.5,2007090521,80.0,136.2,963.0
WPAC,200710W,138.4,32.0,2007090600,80.0,136.2,963.0
WPAC,200711W,148.6,36.0,2007090921,58.0,90.0,980.0
WPAC,200711W,156.4,40.9,2007091021,63.0,101.9,976.0
WPAC,200712W,126.0,28.5,2007091503,120.0,89.4,933.0
WPAC,200712W,126.0,29.6,2007091509,105.0,95.6,945.0
WPAC,200712W,126.8,33.0,2007091603,80.0,87.5,963.0
WPAC,200713W,122.5,25.6,2007091806,130.0,140.0,926.0
WPAC,200713W,122.0,25.9,2007091809,125.0,138.8,930.0
WPAC,200713W,119.3,28.4,2007091903,63.0,100.6,976.0
WPAC,200713W,118.9,29.0,2007091906,50.0,72.5,985.0
WPAC,200713W,119.0,29.8,2007091909,43.0,55.0,991.0
WPAC,200713W,120.4,35.1,2007092000,35.0,37.5,996.0
WPAC,200715W,115.8,19.7,2007092300,25.0,0.0,996.0
WPAC,200715W,115.3,19.4,2007092303,28.0,0.0,997.0
WPAC,200715W,114.9,19.2,2007092306,30.0,0.0,998.0
WPAC,200715W,114.5,19.3,2007092309,33.0,0.0,997.0
WPAC,200715W,110.9,19.9,2007092403,43.0,78.1,991.0
WPAC,200715W,110.3,19.9,2007092406,40.0,80.0,993.0
WPAC,200715W,109.8,19.9,2007092409,38.0,79.4,995.0
WPAC,200715W,108.4,19.4,2007092500,25.0,0.0,999.0
WPAC,200715W,108.1,19.5,2007092503,25.0,0.0,1002.0
WPAC,200715W,107.7,19.7,2007092506,25.0,0.0,1004.0
WPAC,200715W,107.3,19.9,2007092509,23.0,0.0,1006.0
WPAC,200716W,115.2,14.8,2007093003,28.0,0.0,1000.0
WPAC,200716W,114.8,14.7,2007093006,30.0,0.0,1000.0
WPAC,200716W,114.6,14.7,2007093009,35.0,17.5,997.0
WPAC,200716W,113.7,15.4,2007100100,50.0,70.0,985.0
WPAC,200716W,113.5,15.6,2007100103,53.0,68.1,984.0
WPAC,200716W,113.3,15.7,2007100106,55.0,66.2,982.0
WPAC,200716W,113.1,15.9,2007100109,55.0,66.2,982.0
WPAC,200716W,112.9,16.1,2007100112,55.0,66.2,982.0
WPAC,200716W,112.6,16.3,2007100115,58.0,66.2,980.0
WPAC,200716W,111.5,16.9,2007100200,65.0,107.5,974.0
WPAC,200716W,111.2,17.1,2007100203,68.0,107.5,972.0
WPAC,200716W,110.8,17.3,2007100206,70.0,107.5,970.0
WPAC,200716W,110.3,17.5,2007100209,70.0,107.5,970.0
WPAC,200716W,109.9,17.6,2007100212,70.0,107.5,970.0
WPAC,200716W,109.5,17.6,2007100215,70.0,110.0,970.0
WPAC,200716W,108.2,17.5,2007100300,70.0,112.5,970.0
WPAC,200716W,107.8,17.6,2007100303,70.0,105.6,970.0
WPAC,200716W,107.4,17.7,2007100306,70.0,98.8,970.0
WPAC,200716W,106.5,17.9,2007100312,70.0,86.2,970.0
WPAC,200716W,105.9,17.9,2007100315,58.0,86.2,980.0
WPAC,200716W,103.8,17.9,2007100400,35.0,86.2,996.0
WPAC,200716W,103.2,17.9,2007100403,35.0,86.2,996.0
WPAC,200716W,102.6,17.8,2007100406,35.0,86.2,996.0
WPAC,200717W,123.5,23.8,2007100600,125.0,190.0,929.0
WPAC,200717W,122.8,24.1,2007100603,125.0,195.6,929.0
WPAC,200717W,122.1,24.6,2007100609,120.0,201.2,933.0
WPAC,200717W,121.9,24.7,2007100612,115.0,201.2,937.0
WPAC,200717W,121.4,25.1,2007100615,103.0,192.5,947.0
WPAC,200717W,120.5,26.0,2007100700,75.0,165.0,967.0
WPAC,200717W,120.5,26.4,2007100703,63.0,157.5,976.0
WPAC,200717W,120.5,26.8,2007100706,50.0,150.0,985.0
WPAC,200717W,120.3,27.1,2007100709,48.0,136.9,987.0
WPAC,200717W,120.2,27.5,2007100712,45.0,123.8,989.0
WPAC,200717W,120.2,27.6,2007100715,45.0,105.6,989.0
WPAC,200717W,120.1,27.9,2007100800,40.0,61.2,993.0
WPAC,200718W,176.3,19.9,2007101000,15.0,0.0,1010.0
WPAC,200718W,174.4,22.4,2007101100,15.0,0.0,1008.0
WPAC,200718W,174.3,22.8,2007101103,15.0,0.0,1009.0
WPAC,200718W,173.2,24.4,2007101121,23.0,0.0,1006.0
WPAC,200718W,173.0,24.7,2007101200,25.0,0.0,1004.0
WPAC,200718W,172.7,25.1,2007101206,30.0,0.0,1000.0
WPAC,200718W,171.6,27.0,2007101221,35.0,0.0,996.0
WPAC,200718W,171.3,27.5,2007101300,35.0,0.0,996.0
WPAC,200718W,171.2,28.1,2007101303,38.0,30.0,995.0
WPAC,200718W,171.0,28.6,2007101306,40.0,60.0,993.0
WPAC,200718W,169.9,30.9,2007101321,38.0,41.2,995.0
WPAC,200718W,169.9,31.4,2007101400,35.0,41.2,996.0
WPAC,200718W,170.1,31.9,2007101403,33.0,20.6,998.0
WPAC,200718W,170.3,32.4,2007101406,30.0,0.0,1000.0
WPAC,200718W,174.8,34.9,2007101421,23.0,0.0,1006.0
WPAC,200718W,176.4,35.4,2007101500,20.0,0.0,1007.0
WPAC,200718W,177.9,36.1,2007101503,20.0,0.0,1007.0
WPAC,200719W,143.0,27.0,2007102021,115.0,85.0,937.0
WPAC,200719W,155.6,34.6,2007102121,63.0,75.0,976.0
WPAC,200719W,157.7,35.4,2007102200,50.0,65.0,985.0
WPAC,200719W,159.8,35.8,2007102203,50.0,65.0,985.0
WPAC,200719W,162.0,36.2,2007102206,50.0,65.0,985.0
WPAC,200720W,131.0,23.7,2007102606,35.0,0.0,996.0
WPAC,200720W,134.6,27.7,2007102700,40.0,0.0,993.0
WPAC,200721W,127.8,18.1,2007110309,30.0,0.0,1002.0
WPAC,200721W,116.2,18.0,2007110706,65.0,70.0,974.0
WPAC,200721W,114.1,16.8,2007110800,40.0,56.2,993.0
WPAC,200721W,113.8,16.6,2007110803,38.0,56.2,995.0
WPAC,200721W,113.4,16.3,2007110806,35.0,56.2,996.0
WPAC,200721W,113.1,16.1,2007110809,35.0,28.1,996.0
WPAC,200721W,111.6,13.7,2007110900,30.0,0.0,1000.0
WPAC,200721W,111.5,13.1,2007110903,28.0,0.0,1002.0
WPAC,200721W,111.4,12.6,2007110906,25.0,0.0,1004.0
WPAC,200721W,111.2,12.4,2007110909,25.0,0.0,1004.0
WPAC,200721W,109.6,11.5,2007111000,20.0,0.0,1007.0
WPAC,200721W,109.0,11.5,2007111003,20.0,0.0,1007.0
WPAC,200721W,108.5,11.5,2007111006,20.0,0.0,1007.0
WPAC,200721W,108.0,11.6,2007111009,20.0,0.0,1007.0
WPAC,200722W,140.2,19.7,2007111100,25.0,0.0,1004.0
WPAC,200722W,141.3,21.7,2007111121,35.0,0.0,996.0
WPAC,200722W,143.6,23.2,2007111206,35.0,0.0,996.0
WPAC,200723W,120.8,9.4,2007112000,35.0,0.0,996.0
WPAC,200723W,120.2,9.4,2007112003,35.0,0.0,996.0
WPAC,200723W,119.6,9.3,2007112006,35.0,0.0,996.0
WPAC,200723W,119.0,9.4,2007112009,38.0,22.5,995.0
WPAC,200723W,116.0,9.5,2007112100,50.0,57.5,985.0
WPAC,200723W,115.5,9.6,2007112103,50.0,56.2,985.0
WPAC,200723W,115.0,9.6,2007112106,50.0,55.0,985.0
WPAC,200723W,114.7,9.7,2007112109,53.0,61.2,984.0
WPAC,200723W,113.1,10.4,2007112200,70.0,77.5,970.0
WPAC,200723W,112.8,10.6,2007112203,73.0,81.2,969.0
WPAC,200723W,112.5,10.7,2007112206,75.0,85.0,967.0
WPAC,200723W,112.2,10.8,2007112209,78.0,86.2,965.0
WPAC,200723W,111.5,11.4,2007112300,75.0,87.5,967.0
WPAC,200723W,111.4,11.5,2007112303,75.0,90.0,967.0
WPAC,200723W,111.3,11.6,2007112306,75.0,92.5,967.0
WPAC,200723W,111.3,11.6,2007112309,73.0,93.1,969.0
WPAC,200723W,111.5,11.9,2007112400,55.0,67.5,982.0
WPAC,200723W,111.6,11.9,2007112403,55.0,66.2,982.0
WPAC,200723W,111.7,12.0,2007112406,55.0,65.0,982.0
WPAC,200723W,111.9,12.0,2007112409,53.0,65.0,984.0
WPAC,200723W,112.9,11.9,2007112500,40.0,67.5,993.0
WPAC,200723W,113.1,11.8,2007112503,40.0,67.5,993.0
WPAC,200723W,113.3,11.7,2007112506,40.0,67.5,993.0
WPAC,200723W,113.5,11.6,2007112509,40.0,67.5,993.0
WPAC,200723W,115.1,11.0,2007112600,30.0,0.0,1000.0
WPAC,200723W,115.4,11.2,2007112603,30.0,0.0,1000.0
WPAC,200723W,115.8,11.4,2007112606,30.0,0.0,1000.0
WPAC,200723W,116.3,11.6,2007112609,30.0,0.0,1000.0
WPAC,200723W,119.8,11.9,2007112700,25.0,0.0,997.0
WPAC,200723W,120.4,12.2,2007112703,23.0,0.0,999.0
WPAC,200723W,121.1,12.5,2007112706,20.0,0.0,1000.0
WPAC,200723W,122.0,12.9,2007112709,20.0,0.0,1000.0
WPAC,200724W,128.1,14.1,2007112209,83.0,86.2,961.0
WPAC,200724W,123.6,16.8,2007112509,80.0,117.5,963.0
WPAC,200724W,121.1,18.5,2007112600,75.0,125.0,967.0
WPAC,200724W,120.8,18.8,2007112603,70.0,123.8,971.0
WPAC,200724W,120.5,19.0,2007112606,65.0,122.5,974.0
WPAC,200724W,120.5,19.4,2007112609,65.0,107.5,974.0
WPAC,200724W,121.7,20.1,2007112700,45.0,71.2,989.0
WPAC,200724W,122.3,20.0,2007112703,43.0,71.2,991.0
WPAC,200724W,123.0,19.8,2007112706,40.0,71.2,993.0
WPAC,200724W,123.7,20.0,2007112709,40.0,71.2,993.0
WPAC,200725W,130.1,19.9,2007112703,23.0,0.0,1006.0
WPAC,200725W,130.2,20.8,2007112706,20.0,0.0,1007.0
WPAC,200726W,136.8,20.8,2007112803,23.0,0.0,1004.0
WPAC,200726W,137.0,21.8,2007112806,25.0,0.0,1004.0
WPAC,200726W,141.6,29.6,2007112906,25.0,0.0,1004.0
WPAC,200727W,168.9,28.2,2007100221,25.0,0.0,1004.0
WPAC,200727W,169.3,28.2,2007100300,25.0,0.0,1004.0
WPAC,200727W,169.6,28.1,2007100303,25.0,0.0,1004.0
WPAC,200727W,171.3,27.6,2007100321,30.0,0.0,1000.0
WPAC,200727W,171.4,27.5,2007100400,30.0,0.0,1000.0
WPAC,200727W,171.5,27.4,2007100403,33.0,0.0,998.0
WPAC,200727W,171.9,27.6,2007100421,43.0,0.0,991.0
WPAC,200727W,171.9,27.8,2007100500,45.0,0.0,989.0
WPAC,200727W,171.9,28.1,2007100506,50.0,0.0,985.0
WPAC,200727W,171.2,28.6,2007100521,43.0,0.0,991.0
WPAC,200727W,171.0,28.8,2007100600,40.0,0.0,993.0
WPAC,200727W,170.8,29.1,2007100603,40.0,0.0,993.0
WPAC,200727W,170.5,32.6,2007100621,30.0,0.0,1000.0
WPAC,200727W,170.8,33.6,2007100700,30.0,0.0,1000.0
WPAC,200727W,171.4,34.9,2007100703,30.0,0.0,1000.0
WPAC,200801W,118.4,12.6,2008011303,23.0,0.0,1005.0
WPAC,200801W,118.1,13.0,2008011306,25.0,0.0,1005.0
WPAC,200801W,117.5,13.2,2008011309,28.0,0.0,1003.0
WPAC,200801W,114.3,12.6,2008011403,38.0,0.0,995.0
WPAC,200801W,113.7,12.3,2008011406,40.0,0.0,993.0
WPAC,200801W,113.2,12.1,2008011409,38.0,0.0,997.0
WPAC,200801W,111.5,9.2,2008011503,25.0,0.0,1004.0
WPAC,200801W,111.3,8.9,2008011506,25.0,0.0,1004.0
WPAC,200801W,111.1,8.6,2008011509,25.0,0.0,1004.0
WPAC,200801W,109.2,7.2,2008011603,23.0,0.0,1006.0
WPAC,200801W,108.9,7.0,2008011606,20.0,0.0,1007.0
WPAC,200801W,108.6,6.7,2008011609,18.0,0.0,1009.0
WPAC,200801W,106.2,5.0,2008011703,15.0,0.0,1010.0
WPAC,200801W,105.7,4.8,2008011706,15.0,0.0,1010.0
WPAC,200802W,121.0,9.2,2008041403,33.0,0.0,998.0
WPAC,200802W,120.2,9.0,2008041406,35.0,0.0,996.0
WPAC,200802W,119.6,9.2,2008041409,35.0,0.0,996.0
WPAC,200802W,116.5,10.8,2008041503,40.0,50.0,993.0
WPAC,200802W,116.1,11.2,2008041506,40.0,50.0,993.0
WPAC,200802W,115.7,11.6,2008041509,43.0,48.8,991.0
WPAC,200802W,112.8,13.3,2008041603,68.0,60.0,972.0
WPAC,200802W,112.5,13.3,2008041606,70.0,65.0,970.0
WPAC,200802W,112.5,13.6,2008041609,73.0,72.5,969.0
WPAC,200802W,112.0,15.6,2008041703,88.0,100.0,958.0
WPAC,200802W,111.9,15.9,2008041706,90.0,100.0,956.0
WPAC,200802W,111.9,16.2,2008041709,90.0,100.0,956.0
WPAC,200802W,111.4,18.2,2008041803,95.0,105.0,952.0
WPAC,200802W,111.4,18.6,2008041806,95.0,102.5,952.0
WPAC,200802W,111.5,19.0,2008041809,93.0,99.4,954.0
WPAC,200802W,111.8,21.3,2008041903,55.0,65.0,982.0
WPAC,200802W,112.1,21.7,2008041906,50.0,65.0,985.0
WPAC,200802W,112.6,22.1,2008041909,45.0,65.0,989.0
WPAC,200803W,131.8,19.5,2008051100,135.0,177.5,922.0
WPAC,200803W,134.1,24.5,2008051121,90.0,161.2,956.0
WPAC,200803W,134.6,25.4,2008051200,85.0,170.0,959.0
WPAC,200803W,137.3,28.2,2008051209,65.0,150.0,975.0
WPAC,200804W,124.2,16.2,2008051403,23.0,0.0,1004.0
WPAC,200804W,123.8,16.5,2008051409,28.0,0.0,1002.0
WPAC,200804W,124.1,18.3,2008051500,30.0,0.0,1000.0
WPAC,200804W,125.8,20.1,2008051509,30.0,0.0,1000.0
WPAC,200804W,134.3,25.9,2008051609,40.0,75.0,993.0
WPAC,200805W,117.0,12.1,2008051503,20.0,0.0,1007.0
WPAC,200805W,117.2,12.3,2008051506,20.0,0.0,1007.0
WPAC,200805W,117.4,12.6,2008051509,23.0,0.0,1006.0
WPAC,200805W,117.1,13.8,2008051600,35.0,0.0,996.0
WPAC,200805W,117.2,14.1,2008051603,38.0,42.5,995.0
WPAC,200805W,117.4,14.4,2008051606,40.0,85.0,993.0
WPAC,200805W,117.7,14.6,2008051609,45.0,87.5,989.0
WPAC,200805W,118.9,15.4,2008051700,55.0,81.2,982.0
WPAC,200805W,119.1,15.6,2008051703,60.0,84.4,978.0
WPAC,200805W,119.3,15.8,2008051706,65.0,87.5,974.0
WPAC,200805W,119.7,16.1,2008051709,70.0,85.0,971.0
WPAC,200805W,122.1,17.4,2008051800,45.0,82.5,989.0
WPAC,200805W,122.7,17.9,2008051803,45.0,82.5,989.0
WPAC,200805W,123.3,18.4,2008051806,45.0,82.5,989.0
WPAC,200805W,123.9,18.8,2008051809,45.0,82.5,989.0
WPAC,200805W,129.6,22.8,2008051909,55.0,85.0,982.0
WPAC,200805W,133.9,25.8,2008051921,50.0,72.5,986.0
WPAC,200806W,137.2,15.2,2008052721,50.0,51.2,986.0
WPAC,200806W,132.9,20.4,2008053121,75.0,100.0,967.0
WPAC,200806W,139.4,31.1,2008060221,53.0,133.8,984.0
WPAC,200807W,122.5,12.2,2008062103,105.0,98.8,945.0
WPAC,200807W,122.2,12.4,2008062106,100.0,111.2,948.0
WPAC,200807W,122.1,12.7,2008062109,93.0,111.2,954.0
WPAC,200807W,120.8,15.2,2008062203,68.0,91.2,973.0
WPAC,200807W,120.4,15.7,2008062206,60.0,90.0,978.0
WPAC,200807W,119.8,16.0,2008062209,60.0,88.8,978.0
WPAC,200807W,117.5,17.1,2008062303,60.0,85.0,978.0
WPAC,200807W,117.2,17.3,2008062306,60.0,80.0,978.0
WPAC,200807W,117.0,17.6,2008062309,58.0,75.0,980.0
WPAC,200807W,115.6,20.1,2008062403,53.0,78.1,984.0
WPAC,200807W,115.4,20.5,2008062406,50.0,76.2,985.0
WPAC,200807W,115.2,20.9,2008062409,53.0,80.0,984.0
WPAC,200807W,114.1,22.9,2008062503,40.0,71.9,993.0
WPAC,200807W,113.9,23.0,2008062506,35.0,60.0,996.0
WPAC,200807W,113.8,23.1,2008062509,33.0,30.0,998.0
WPAC,200808W,120.7,25.9,2008071803,53.0,66.2,984.0
WPAC,200808W,120.4,26.2,2008071806,50.0,53.8,985.0
WPAC,200808W,120.1,26.5,2008071809,50.0,53.8,985.0
WPAC,200808W,120.0,29.0,2008071903,30.0,0.0,1000.0
WPAC,200809W,120.8,23.8,2008072803,78.0,155.0,965.0
WPAC,200809W,120.2,24.1,2008072806,70.0,156.2,970.0
WPAC,200809W,120.1,24.6,2008072809,65.0,148.8,974.0
WPAC,200809W,118.2,26.3,2008072900,35.0,141.2,996.0
WPAC,200809W,118.1,26.6,2008072903,30.0,70.6,1000.0
WPAC,200809W,117.9,26.9,2008072906,25.0,0.0,1004.0
WPAC,200809W,117.9,27.3,2008072909,25.0,0.0,1004.0
WPAC,200810W,118.8,19.6,2008080403,28.0,0.0,1002.0
WPAC,200810W,118.2,19.4,2008080406,25.0,0.0,1004.0
WPAC,200810W,118.0,19.4,2008080409,28.0,0.0,1002.0
WPAC,200810W,115.9,20.1,2008080503,38.0,45.0,995.0
WPAC,200810W,115.3,20.5,2008080509,43.0,92.5,991.0
WPAC,200810W,113.3,21.5,2008080603,48.0,77.5,987.0
WPAC,200810W,112.9,21.6,2008080606,50.0,81.2,985.0
WPAC,200810W,112.3,21.6,2008080609,48.0,78.1,987.0
WPAC,200810W,108.5,21.8,2008080703,33.0,37.5,998.0
WPAC,200810W,107.9,21.8,2008080706,30.0,0.0,1000.0
WPAC,200810W,107.3,21.9,2008080709,28.0,0.0,1002.0
WPAC,200811W,133.2,36.4,2008081509,20.0,0.0,1007.0
WPAC,200812W,134.4,28.7,2008081421,43.0,47.5,991.0
WPAC,200812W,136.1,30.5,2008081509,55.0,52.5,982.0
WPAC,200812W,139.6,32.2,2008081521,55.0,55.0,982.0
WPAC,200813W,121.5,18.8,2008082003,98.0,103.8,950.0
WPAC,200813W,121.0,18.9,2008082006,95.0,107.5,952.0
WPAC,200813W,120.7,19.2,2008082009,93.0,115.0,954.0
WPAC,200813W,117.7,20.2,2008082103,73.0,124.4,969.0
WPAC,200813W,117.3,20.4,2008082106,70.0,126.2,970.0
WPAC,200813W,116.9,20.5,2008082109,68.0,126.2,972.0
WPAC,200813W,114.8,21.8,2008082203,53.0,90.6,984.0
WPAC,200813W,114.5,22.0,2008082206,50.0,55.0,985.0
WPAC,200813W,114.2,22.2,2008082209,45.0,55.0,989.0
WPAC,200814W,126.0,16.1,2008082609,28.0,0.0,1002.0
WPAC,200814W,123.4,17.8,2008082703,33.0,0.0,1001.0
WPAC,200814W,122.9,18.1,2008082709,30.0,0.0,1000.0
WPAC,200814W,121.6,20.1,2008082803,25.0,0.0,1004.0
WPAC,200814W,121.3,20.3,2008082806,25.0,0.0,1004.0
WPAC,200814W,121.0,20.6,2008082809,25.0,0.0,1004.0
WPAC,200814W,120.9,21.1,2008082900,20.0,0.0,1007.0
WPAC,200814W,120.9,21.2,2008082903,18.0,0.0,1009.0
WPAC,200814W,120.9,21.4,2008082906,15.0,0.0,1010.0
WPAC,200815W,122.5,24.4,2008091309,100.0,156.2,948.0
WPAC,200815W,121.6,24.8,2008091403,83.0,166.2,962.0
WPAC,200815W,121.3,25.0,2008091406,75.0,166.2,967.0
WPAC,200815W,121.6,26.5,2008091503,60.0,127.5,978.0
WPAC,200815W,121.9,26.7,2008091506,60.0,127.5,978.0
WPAC,200815W,122.2,26.9,2008091509,60.0,127.5,978.0
WPAC,200815W,123.5,27.2,2008091600,45.0,116.2,989.0
WPAC,200815W,129.5,29.9,2008091800,60.0,58.8,978.0
WPAC,200815W,130.5,30.5,2008091806,55.0,58.8,982.0
WPAC,200816W,142.9,32.0,2008091021,35.0,0.0,996.0
WPAC,200816W,142.2,37.5,2008091121,30.0,0.0,1000.0
WPAC,200816W,143.9,40.3,2008091206,30.0,0.0,1000.0
WPAC,200817W,157.7,39.7,2008091421,35.0,0.0,996.0
WPAC,200817W,159.3,40.8,2008091500,35.0,0.0,996.0
WPAC,200817W,163.0,43.3,2008091506,35.0,0.0,996.0
WPAC,200818W,122.8,19.1,2008092203,88.0,177.5,958.0
WPAC,200818W,122.1,19.3,2008092206,90.0,177.5,956.0
WPAC,200818W,121.5,19.4,2008092209,95.0,183.8,952.0
WPAC,200818W,117.2,20.1,2008092300,105.0,126.2,944.0
WPAC,200818W,116.3,20.2,2008092303,108.0,126.2,943.0
WPAC,200818W,115.5,20.4,2008092306,110.0,126.2,941.0
WPAC,200818W,114.8,20.5,2008092309,118.0,126.2,935.0
WPAC,200818W,110.2,21.6,2008092403,88.0,125.0,957.0
WPAC,200818W,109.4,21.7,2008092406,70.0,106.2,970.0
WPAC,200818W,108.8,21.9,2008092409,65.0,106.2,974.0
WPAC,200818W,105.9,22.6,2008092503,25.0,0.0,1004.0
WPAC,200818W,105.6,22.8,2008092506,20.0,0.0,1007.0
WPAC,200819W,121.9,24.1,2008092809,100.0,115.0,948.0
WPAC,200819W,121.7,27.0,2008092909,53.0,94.4,984.0
WPAC,200819W,123.8,28.7,2008093000,45.0,106.2,989.0
WPAC,200819W,125.1,29.4,2008093006,40.0,111.2,993.0
WPAC,200819W,125.9,29.6,2008093009,40.0,105.0,993.0
WPAC,200819W,130.5,30.2,2008100100,35.0,98.8,996.0
WPAC,200820W,112.8,14.7,2008092803,20.0,0.0,1004.0
WPAC,200820W,112.9,14.5,2008092806,20.0,0.0,1007.0
WPAC,200820W,113.0,15.2,2008092809,20.0,0.0,1004.0
WPAC,200820W,109.8,16.9,2008092909,43.0,52.5,991.0
WPAC,200820W,106.8,17.6,2008093000,55.0,65.0,982.0
WPAC,200820W,105.9,17.7,2008093003,48.0,65.0,988.0
WPAC,200820W,105.0,17.8,2008093006,40.0,65.0,993.0
WPAC,200821W,122.6,14.0,2008100100,35.0,61.2,996.0
WPAC,200821W,122.0,14.2,2008100103,33.0,30.6,998.0
WPAC,200821W,121.5,14.3,2008100106,30.0,0.0,1000.0
WPAC,200821W,120.9,14.4,2008100109,30.0,0.0,1000.0
WPAC,200821W,117.6,14.9,2008100200,30.0,0.0,1000.0
WPAC,200821W,116.7,15.2,2008100203,30.0,0.0,1000.0
WPAC,200821W,115.8,15.4,2008100206,30.0,0.0,1000.0
WPAC,200821W,115.0,15.7,2008100209,30.0,0.0,1000.0
WPAC,200821W,112.1,17.7,2008100300,30.0,0.0,1000.0
WPAC,200821W,111.8,18.1,2008100303,30.0,0.0,1000.0
WPAC,200821W,111.6,18.5,2008100306,30.0,0.0,1000.0
WPAC,200821W,111.4,18.9,2008100309,28.0,0.0,1002.0
WPAC,200821W,110.7,20.4,2008100400,25.0,0.0,1004.0
WPAC,200821W,110.7,20.7,2008100403,25.0,0.0,1004.0
WPAC,200821W,110.6,21.0,2008100406,25.0,0.0,1004.0
WPAC,200821W,110.7,21.2,2008100409,25.0,0.0,1004.0
WPAC,200821W,111.5,22.0,2008100500,20.0,0.0,1007.0
WPAC,200821W,112.0,22.1,2008100503,20.0,0.0,1007.0
WPAC,200821W,112.5,22.2,2008100506,20.0,0.0,1007.0
WPAC,200821W,113.0,22.4,2008100509,20.0,0.0,1007.0
WPAC,200821W,116.0,23.3,2008100600,20.0,0.0,1007.0
WPAC,200822W,109.0,16.8,2008101206,15.0,0.0,1010.0
WPAC,200822W,108.9,16.9,2008101209,15.0,0.0,1010.0
WPAC,200822W,108.6,17.9,2008101300,20.0,0.0,1006.0
WPAC,200822W,108.4,17.9,2008101303,20.0,0.0,1007.0
WPAC,200822W,108.2,18.0,2008101306,20.0,0.0,1007.0
